customer_id,first_name,last_name,age,gender,country,city,registration_date,acquisition_channel,customer_segment,preferred_language
CUST001511,Riku,Wagner,15.0,Female,United States,Miami,2023-03-29,Paid Social,Individual,English
CUST003830,Alejandro,Zhang,32.0,Male,Australia,Melbourne,2023-03-20,App Store,Individual,Hindi
CUST003733,Joseph,Reddy,26.0,Female,United States,Austin,2023-03-02,Referral,Individual,English
CUST005256,Vihaan,Abara,21.0,Other,United Kingdom,Manchester,2025-01-11,Organic Search,Family,Spanish
CUST003212,Valentina,Dubois,18.0,Male,South Africa,Pretoria,2022-12-12,Paid Social,Individual,Tagalog
CUST003631,Harper,Cho,30.0,Female,United States,Seattle,2021-01-13,Paid Social,Student,English
CUST005503,Elizabeth,Ferreira,22.0,Male,India,Pune,2019-03-15,App Store,Family,English
CUST005965,Daniela,Ahmed,19.0,Female,France,Paris,2025-12-08,Referral,Family,Korean
CUST000267,Haruto,Garcia,32.0,Female,Indonesia,Surabaya,2022-09-06,Organic Search,Individual,German
CUST001141,Noor,Yoon,33.0,Male,Italy,Rome,2025-07-06,App Store,Family,Hindi
CUST003163,Mia,Hussain,37.0,Female,India,Chennai,2019-05-28,Paid Social,Individual,Spanish
CUST006912,George,Schneider,34.0,Female,Italy,Turin,2023-02-23,App Store,Individual,Korean
CUST007397,Fernando,Wagner,47.0,Female,South Korea,Seoul,2024-11-23,Partner Bundle (Telecom),Individual,Portuguese
CUST001910,Wei,Zhang,20.0,Female,mexico,Monterrey,2023-09-04,Partner Bundle (Telecom),Individual,English
CUST004839,Harry,Malik,29.0,Male,Indonesia,Jakarta,2022-04-26,Affiliate Partner,Individual,French
CUST006867,Sai,Richard,52.0,Male,Australia,Perth,2023-03-10,Direct,Family,English
CUST000657,Gabriela,Mensah,25.0,Female,Bharat,Pune,2025-03-12,Paid Social,Student,Spanish
CUST005707,Daniel,Suzuki,32.0,Male,India,Mumbai,2025-09-02,App Store,Individual,English
CUST005175,Ali,Sato,32.0,Male,Canada,Toronto,2026-02-13,Paid Social,Individual,English
CUST000999,Oscar,Hoffmann,44.0,Male,ID,Jakarta,2022-06-17,App Store,Corporate Bundle,English
CUST007636,Kiara,Becker,31.0,Female,United States,Miami,2024-05-18,Affiliate Partner,Family,English
CUST002835,Zola,Park,48.0,Male,Nigeria,Abuja,2025-06-20,Referral,Individual,Indonesian
CUST006842,Daniela,Meyer,37.0,Female,France,Marseille,2023-02-13,Organic Search,Family,Korean
CUST001238,Vivaan,Hussain,21.0,Female,United Kingdom,London,2024-08-08,App Store,Corporate Bundle,Polish
CUST006706,Riku,Leroy,34.0,Male,FRANCE,Paris,2022-05-03,Paid Social,Student,Arabic
CUST006517,Vihaan,Okonkwo,32.0,Female,ZA,Johannesburg,2019-10-16,Referral,Individual,Hindi
CUST006155,Amina,Leroy,27.0,Male,South Africa,Austin,2023-11-07,Paid Social,Student,French
CUST002187,Ethan,Zhou,38.0,Female,Australia,Sydney,2024-08-02,Referral,Individual,German
CUST001135,Ren,Okonkwo,32.0,Male,India,Delhi,2021-06-16,Referral,Corporate Bundle,Hindi
CUST001304,Jian,Meyer,16.0,Female,India,Delhi,2020-06-11,Referral,Individual,Japanese
CUST001628,Gabriela,Chowdhury,45.0,Male,United States,Seattle,2019-05-17,Direct,Corporate Bundle,Japanese
CUST005196,Sota,Lim,38.0,Female,India,Kolkata,2023-09-19,App Store,Family,Korean
CUST001523,Paula,Ali,47.0,Female,India,Ahmedabad,2019-11-14,Email Campaign,Student,English
CUST000359,Wei,Oliveira,26.0,Female,Italy,Turin,2019-01-20,App Store,Individual,Spanish
CUST000139,Haruto,Lim,18.0,Female,Mexico,Puebla,2022-04-26,Organic Search,Individual,Japanese
CUST000300,Daniela,Bernard,33.0,Male,United States,Seattle,2020-03-04,Organic Search,Student,Arabic
CUST001557,Pari,Huang,27.0,Male,France,Paris,2026-05-18,Organic Search,Corporate Bundle,Korean
CUST000383,Emma,Cho,27.0,Male,United Arab Emirates,Abu Dhabi,2019-01-16,Organic Search,Student,Arabic
CUST007801,Lucia,Santos,48.0,Female,United States,Chicago,2025-07-23,Organic Search,Family,English
CUST007079,Sai,Yamamoto,26.0,Female,India,Bengaluru,2024-07-17,App Store,Individual,Hindi
CUST007493,Olivia,Khan,51.0,Female,India,Pune,2022-11-06,App Store,Student,German
CUST007932,Freddie,Fischer,32.0,Male,India,Bengaluru,2023-12-15,Organic Search,Individual,Spanish
CUST004728,Hina,Abara,37.0,Female,United States,Chicago,2024-06-07,Email Campaign,Family,English
CUST006513,Ethan,Adeyemi,42.0,Male,India,Chennai,2025-09-11,Referral,Individual,French
CUST005557,Susan,Chowdhury,33.0,Male,United States,Austin,2024-01-13,Email Campaign,Family,Japanese
CUST007073,Maya,Abara,25.0,Female,Brazil,Salvador,2023-07-08,Paid Social,Individual,English
CUST002722,Reyansh,Rahman,41.0,Female,Canada,Calgary,2022-06-06,Organic Search,Individual,English
CUST001933,Qiang,Alves,32.0,Female,United States,Los Angeles,2021-03-30,Direct,Individual,English
CUST004907,Kofi,Hussain,16.0,Female,United Kingdom,Leeds,2023-02-15,Paid Social,Family,English
CUST007238,Ibrahim,Verma,38.0,Female,Canada,Toronto,2020-05-08,Organic Search,Student,Arabic
CUST007283,Zola,Liu,34.0,Male,United Kingdom,Leeds,2021-12-14,App Store,Individual,English
CUST004164,Ming,Ferreira,27.0,Male,SOUTH AFRICA,Cape Town,2019-07-13,Referral,Student,Spanish
CUST006413,Barbara,Garcia,25.0,Male,Philippines,Manila,2025-09-11,Paid Social,Individual,Korean
CUST003808,Maya,Sharma,32.0,Female,United States,Los Angeles,2025-09-23,Referral,Individual,English
CUST006878,Amina,Richard,39.0,Female,Argentina,Austin,2024-11-19,Referral,Individual,Arabic
CUST004631,Ahmed,Suzuki,37.0,Female,United States,Austin,2024-05-12,Email Campaign,Student,English
CUST004155,William,Verma,40.0,Female,Indonesia,Jakarta,2025-10-29,Partner Bundle (Telecom),Individual,English
CUST004173,Ava,Mensah,38.0,Male,Italy,Turin,2020-10-01,Organic Search,Individual,Hindi
CUST000797,Vihaan,Qureshi,43.0,Male,South Africa,Johannesburg,2024-08-18,Email Campaign,Individual,French
CUST002417,Sarah,Singh,31.0,Female,South Africa,Cape Town,2023-04-17,Organic Search,Individual,Spanish
CUST000786,Mariana,Lim,18.0,Male,Japan,Osaka,2026-05-14,Email Campaign,Individual,Arabic
CUST003159,Yong,Santos,34.0,Male,Italy,Milan,2025-04-03,Referral,Individual,Spanish
CUST000124,Fatima,Yamamoto,47.0,Female,South Korea,Seoul,2024-03-25,Referral,Family,Portuguese
CUST002173,Miguel,Meyer,35.0,Male,U.A.E,Sharjah,2026-04-11,Email Campaign,Student,English
CUST005821,Noah,Mensah,46.0,Female,United Kingdom,Leeds,2020-01-17,Organic Search,Individual,Indonesian
CUST005772,Sai,Gupta,41.0,Prefer not to say,philippines,Cebu City,2021-05-23,Organic Search,Individual,Portuguese
CUST004341,Karen,Diallo,24.0,Male,MEXICO,Puebla,2023-02-03,App Store,Individual,Spanish
CUST000911,Fernando,Ali,47.0,Other,United Kingdom,Manchester,2021-11-12,Referral,Student,Japanese
CUST002310,James,Kobayashi,26.0,Female,Germany,Frankfurt,2023-06-20,Direct,Corporate Bundle,Indonesian
CUST007537,Ren,Gupta,15.0,Male,australia,Perth,2021-01-24,App Store,Individual,Spanish
CUST003635,Huda,Chowdhury,31.0,Female,United States,Austin,2020-12-31,Direct,Family,German
CUST001258,Ali,Hoffmann,43.0,Female,India,Mumbai,2020-06-27,Organic Search,Family,English
CUST004459,Hao,Fischer,32.0,Female,Spain,Barcelona,2021-05-25,App Store,Individual,Hindi
CUST001179,Lucas,Almeida,43.0,Male,United States,Rosario,2025-10-19,Organic Search,Family,Portuguese
CUST003651,Noor,Malik,32.0,Male,United Kingdom,Birmingham,2025-02-08,Organic Search,Family,Arabic
CUST000443,Lei,Menon,40.0,Female,Australia,Sydney,2022-08-31,Affiliate Partner,Individual,Japanese
CUST006180,Sora,Martin,26.0,Male,Italy,Rome,2022-05-06,Organic Search,Individual,Hindi
CUST001400,Krishna,Saito,29.0,Male,United States,Houston,2021-12-10,Referral,Family,English
CUST001458,Saanvi,Zhou,67.0,Prefer not to say,United States,Phoenix,2023-06-28,Organic Search,Family,Hindi
CUST004971,Ayaan,Menon,49.0,Female,United Kingdom,Leeds,2019-09-21,Paid Social,Individual,German
CUST001055,Barbara,Martin,30.0,Male,South Korea,Incheon,2022-05-27,Partner Bundle (Telecom),Individual,Arabic
CUST003276,Amina,Schneider,38.0,Female,South Africa,Johannesburg,2019-11-08,Paid Social,Corporate Bundle,Spanish
CUST007618,Mariana,Becker,36.0,Male,United Kingdom,Birmingham,2020-02-02,App Store,Student,Hindi
CUST003700,Robert,Otieno,39.0,Female,France,Toulouse,2020-12-01,Affiliate Partner,Family,English
CUST003760,Themba,Nair,23.0,Female,United States,New York,2024-01-20,App Store,Individual,English
CUST000930,Zola,Oliveira,29.0,Female,United Kingdom,Birmingham,2024-02-23,App Store,Student,German
CUST005708,Karen,Banda,34.0,Female,India,Kolkata,2024-06-28,Organic Search,Individual,Italian
CUST001830,Jack,Leroy,42.0,Female,Argentina,Rosario,2021-06-02,Partner Bundle (Telecom),Individual,Japanese
CUST006823,Elijah,Malik,27.0,Prefer not to say,India,Chennai,2020-11-24,App Store,Individual,Hindi
CUST004222,Anika,Gupta,38.0,Female,Mexico,Monterrey,2024-12-12,Direct,Individual,German
CUST007382,Ahmed,Mensah,30.0,Male,United States,New York,2021-07-31,Email Campaign,Individual,English
CUST006483,Elizabeth,Nair,29.0,Male,United States,Phoenix,2021-07-06,Organic Search,Individual,Spanish
CUST005352,Aditya,Kobayashi,27.0,Male,uae,Dubai,2023-10-09,Organic Search,Individual,English
CUST002012,Isabella,Kumar,39.0,Male,Germany,Frankfurt,2023-12-16,Organic Search,Individual,Spanish
CUST006111,Daniela,Oliveira,40.0,Male,IN,Delhi,2021-08-01,App Store,Individual,Japanese
CUST005483,Amina,Laurent,54.0,Male,France,Nice,2022-01-22,Organic Search,Corporate Bundle,English
CUST007718,Aadhya,Suzuki,13.0,Female,Japan,Nagoya,2024-09-14,Email Campaign,Individual,Korean
CUST002607,Andrew,Leroy,18.0,Male,United States,Seattle,2026-01-09,Paid Social,Individual,Tagalog
CUST003265,Ren,Gupta,35.0,Female,United States,Chicago,2026-03-04,Email Campaign,Individual,English
CUST005355,Jessica,Moreau,17.0,Female,United States,Austin,2023-07-02,Paid Social,Individual,Hindi
CUST000007,Sami,Sato,26.0,Male,Canada,Ottawa,2025-10-30,Direct,Individual,Hindi
CUST002981,Jessica,Leroy,29.0,Male,India,Hyderabad,2019-06-01,Organic Search,Individual,Hindi
CUST003362,Oliver,Davis,24.0,Other,Germany,Hamburg,2019-02-21,Email Campaign,Individual,English
CUST001944,Wei,Malik,40.0,Male,Germany,Munich,2021-03-12,Referral,Student,French
CUST004923,Zara,Wang,43.0,Female,Indonesia,Bandung,2023-03-14,Paid Social,Family,Arabic
CUST007410,Zola,Wu,41.0,Male,South Korea,Incheon,2019-10-29,Organic Search,Individual,Indonesian
CUST007319,Saanvi,Williams,28.0,Male,United Kingdom,Austin,2021-09-09,Partner Bundle (Telecom),Family,Hindi
CUST006189,Sophia,Petit,13.0,Female,india,Bengaluru,2021-11-01,Affiliate Partner,Student,Spanish
CUST005167,Haruto,Watanabe,40.0,Female,United States,Seattle,2024-04-17,Direct,Individual,Hindi
CUST007406,Maya,Oliveira,32.0,Male,philippines,Davao City,2024-10-30,Affiliate Partner,Individual,Korean
CUST003135,John,Mensah,37.0,Female,Brazil,Brasilia,2023-10-22,Email Campaign,Corporate Bundle,Hindi
CUST007142,Diya,Souza,33.0,Male,France,Toulouse,2019-01-17,Partner Bundle (Telecom),Individual,Hindi
CUST002243,Kiara,Park,33.0,Female,Canada,Montreal,2022-06-16,Organic Search,Individual,Hindi
CUST001475,Rania,Williams,32.0,Male,United Kingdom,Liverpool,2023-11-10,Paid Social,Individual,Portuguese
CUST005983,Rania,Nakamura,23.0,Other,India,Kolkata,2019-11-03,Organic Search,Individual,Tagalog
CUST001890,Carlos,Moreau,44.0,Male,United States,Phoenix,2026-03-26,Partner Bundle (Telecom),Family,Portuguese
CUST003436,Oscar,Martinez,37.0,Male,India,Bengaluru,2025-07-30,Direct,Individual,Tagalog
CUST005019,Charlie,Ali,19.0,Female,Japan,Osaka,2022-08-11,Organic Search,Individual,Hindi
CUST003706,Michael,Nakamura,26.0,Male,United States,Osaka,2019-09-07,Referral,Family,German
CUST002022,Mariana,Koch,65.0,Female,United Kingdom,Leeds,2025-11-09,Email Campaign,Corporate Bundle,English
CUST004021,Matthew,Dubois,27.0,Female,Canada,Montreal,2022-09-02,Paid Social,Individual,Hindi
CUST006338,Jian,Chikoti,13.0,Other,United States,Pune,2025-09-30,Paid Social,Individual,Japanese
CUST007121,Sophia,Adeyemi,24.0,Female,Australia,Brisbane,2026-04-20,Affiliate Partner,Individual,Tagalog
CUST006203,Ayaan,Diallo,13.0,Female,Argentina,Cordoba,2021-12-07,Email Campaign,Individual,Spanish
CUST002659,Aadhya,Ali,47.0,Male,United States,Seattle,2025-03-29,Paid Social,Individual,Indonesian
CUST001131,Karen,Becker,38.0,Male,india,Chennai,2023-08-02,Organic Search,Individual,English
CUST005101,Jose,Yoon,30.0,Male,united states,Austin,2024-10-14,Organic Search,Individual,Japanese
CUST007291,Hao,Banda,34.0,Male,United States,Los Angeles,2021-06-28,Organic Search,Individual,English
CUST007288,Barbara,Robert,25.0,Female,India,Chennai,2021-11-04,Organic Search,Student,English
CUST004319,Carlos,Yoon,39.0,Female,India,Bengaluru,2022-03-25,Email Campaign,Corporate Bundle,Portuguese
CUST007459,Amara,Ito,34.0,Female,united states,Phoenix,2020-10-07,Organic Search,Family,German
CUST004145,Luis,Costa,40.0,Male,US,Los Angeles,2021-04-18,Partner Bundle (Telecom),Family,French
CUST001237,Kwame,Nair,21.0,Female,Canada,Vancouver,2020-01-11,App Store,Student,Italian
CUST007792,Kofi,Qureshi,32.0,Female,Japan,Yokohama,2025-12-01,Partner Bundle (Telecom),Individual,English
CUST007232,Yui,Okonkwo,35.0,Male,ZA,Cape Town,2024-12-28,Paid Social,Individual,English
CUST002283,Sai,Fischer,19.0,Male,IN,Delhi,2021-08-24,Paid Social,Individual,Arabic
CUST007140,Ricardo,Choi,13.0,Male,United Kingdom,London,2021-06-22,Affiliate Partner,Individual,Arabic
CUST007044,Charlie,Kim,47.0,Male,Brazil,Sao Paulo,2024-12-02,Organic Search,Family,English
CUST004094,Yusuf,Nakamura,13.0,Male,Mexico,Puebla,2019-02-02,Organic Search,Family,Spanish
CUST004685,Mariana,Jang,44.0,Female,United States,Los Angeles,2019-06-01,Direct,Individual,Hindi
CUST006846,Sai,Chen,21.0,Male,India,Austin,2021-03-04,Organic Search,Individual,Indonesian
CUST000387,Mariana,Wagner,39.0,Male,Spain,Seville,2020-11-05,Referral,Family,German
CUST001629,Amina,Patel,40.0,Male,Italy,Rome,2022-05-15,Partner Bundle (Telecom),Corporate Bundle,English
CUST003586,Andrew,Kim,30.0,Male,United States,Chicago,2025-03-24,Paid Social,Individual,Portuguese
CUST002715,Aoi,Rahman,41.0,Male,Philippines,Cebu City,2023-05-17,Organic Search,Corporate Bundle,Spanish
CUST004752,Gabriela,Kobayashi,27.0,Male,India,Bengaluru,2019-04-11,App Store,Family,Arabic
CUST005739,Linda,Pereira,24.0,Male,United Kingdom,Liverpool,2025-07-24,App Store,Family,English
CUST007046,Pedro,Menon,38.0,Male,S. Korea,Busan,2024-09-08,Direct,Family,German
CUST003190,Ricardo,Becker,31.0,Male,United Kingdom,Austin,2021-03-10,Email Campaign,Individual,Indonesian
CUST004306,Sota,Weber,15.0,Female,Italy,Naples,2019-04-13,Affiliate Partner,Corporate Bundle,German
CUST000910,Aarav,Koch,30.0,Female,India,Hyderabad,2021-08-19,Referral,Student,English
CUST006089,Charlotte,Mwangi,23.0,Male,United Kingdom,London,2019-12-29,Email Campaign,Individual,English
CUST001867,Wei,Khan,27.0,Female,Canada,Ottawa,2025-06-02,Email Campaign,Student,Hindi
CUST001843,Charlotte,Okonkwo,38.0,Female,U.S.A,Austin,2025-05-08,Affiliate Partner,Individual,Arabic
CUST002498,Sarah,Silva,19.0,Male,India,Delhi,2023-04-11,Paid Social,Family,German
CUST006591,Linda,Khan,27.0,Male,United Kingdom,London,2019-07-06,Paid Social,Individual,Japanese
CUST005224,Ava,Williams,32.0,Female,Japan,Osaka,2019-12-19,Affiliate Partner,Individual,Portuguese
CUST005103,Harper,Huang,30.0,Female,INDIA,Mumbai,2019-07-16,Direct,Student,Hindi
CUST004007,Mariana,Rodrigues,40.0,Female,Mexico,Guadalajara,2020-09-22,Organic Search,Individual,Hindi
CUST002703,Juan,Leroy,35.0,Male,United Kingdom,Leeds,2024-10-30,Referral,Family,French
CUST007203,Sora,Cho,25.0,Female,CANADA,Vancouver,2025-02-20,Partner Bundle (Telecom),Family,German
CUST000332,Isabella,Chikoti,22.0,Female,United States,Austin,2026-04-11,Affiliate Partner,Individual,Tagalog
CUST004732,Aoi,Jang,38.0,Female,Japan,Osaka,2021-05-08,Paid Social,Individual,Spanish
CUST004757,Gabriela,Yang,28.0,Female,Indonesia,Surabaya,2024-04-27,Referral,Individual,Spanish
CUST002460,Gabriela,Verma,20.0,Male,United States,Warsaw,2025-07-18,Partner Bundle (Telecom),Corporate Bundle,Hindi
CUST001775,Sara,Bernard,21.0,Male,India,Kolkata,2021-02-28,App Store,Individual,French
CUST005020,Alexander,Kobayashi,16.0,Other,India,Mumbai,2019-12-19,Organic Search,Family,Indonesian
CUST005271,Emma,Ahmed,53.0,Female,United Kingdom,Leeds,2021-07-26,Email Campaign,Corporate Bundle,German
CUST002687,Ali,Park,19.0,Male,Brazil,Fortaleza,2019-09-04,App Store,Family,Portuguese
CUST006955,Wei,Yang,21.0,Male,United States,Austin,2023-08-26,Partner Bundle (Telecom),Individual,English
CUST006537,Maya,Yoon,15.0,Male,United States,Los Angeles,2026-03-12,Affiliate Partner,Individual,English
CUST005621,Aditya,Hoffmann,31.0,Male,United States,Chicago,2022-01-23,Referral,Individual,Korean
CUST005925,Sofia,Santos,26.0,Male,FRANCE,Paris,2020-07-05,Paid Social,Individual,English
CUST006205,Kwame,Zhao,30.0,Female,United States,Austin,2020-04-29,Organic Search,Family,Indonesian
CUST006158,Zara,Tanaka,49.0,Male,United Kingdom,Manchester,2023-11-23,Organic Search,Individual,Arabic
CUST005748,Logan,Yang,40.0,Male,United States,Austin,2022-01-30,Email Campaign,Student,Hindi
CUST006064,Pari,Adeyemi,49.0,Female,Japan,Nagoya,2022-11-29,Partner Bundle (Telecom),Family,Tagalog
CUST000174,Sora,Lim,28.0,Female,United States,Seattle,2026-05-25,Organic Search,Individual,French
CUST003322,Harry,Dubois,35.0,Male,Philippines,Manila,2021-09-09,Referral,Individual,Japanese
CUST004686,Sophia,Weber,13.0,Male,Canada,Toronto,2023-07-12,Referral,Corporate Bundle,Indonesian
CUST003373,Sophia,Alves,20.0,Female,Italy,Rome,2020-07-11,App Store,Individual,Korean
CUST003312,Carlos,Ito,37.0,Female,United States,Houston,2020-05-25,Email Campaign,Individual,Hindi
CUST004833,Daniel,Sato,35.0,Male,India,Ahmedabad,2019-07-26,Organic Search,Family,English
CUST005012,Jose,Ali,41.0,Male,Brazil,Brasilia,2020-09-23,Referral,Corporate Bundle,Hindi
CUST006315,Jun,Pereira,17.0,Prefer not to say,India,Hyderabad,2024-11-16,Email Campaign,Individual,Korean
CUST005376,Feng,Schneider,22.0,Male,US,Seattle,2024-07-09,Partner Bundle (Telecom),Family,Portuguese
CUST003404,Ava,Liu,22.0,Male,Nigeria,Austin,2020-01-26,Direct,Individual,Japanese
CUST000019,Ethan,Santos,34.0,Male,United States,Pretoria,2020-06-25,Paid Social,Student,English
CUST003692,Krishna,Park,35.0,Female,United Kingdom,London,2022-09-19,Organic Search,Individual,English
CUST006083,James,Ali,30.0,Male,Germany,Frankfurt,2021-06-07,App Store,Family,Portuguese
CUST004097,Ali,Yoon,29.0,Male,United States,Miami,2023-10-27,Organic Search,Corporate Bundle,English
CUST003629,Ren,Rodriguez,24.0,Female,IT,Rome,2025-01-03,Referral,Individual,English
CUST006376,Sota,Baig,23.0,Female,Japan,Yokohama,2020-06-06,Organic Search,Corporate Bundle,Spanish
CUST002175,Ethan,Nakamura,21.0,Male,United States,Seattle,2026-02-03,App Store,Family,English
CUST001357,Krishna,Leroy,48.0,Female,India,Kolkata,2020-12-22,Organic Search,Individual,English
CUST007925,Luis,Hoffmann,39.0,Female,united states,Austin,2023-07-10,Referral,Individual,Spanish
CUST007301,Ren,Ahmed,23.0,Female,Philippines,Manila,2019-03-11,Paid Social,Individual,German
CUST003113,Vivaan,Khan,31.0,Male,United States,Seattle,2022-05-31,Paid Social,Individual,English
CUST000183,Andrew,Smith,27.0,Female,India,Mumbai,2020-04-12,App Store,Individual,English
CUST006292,Mason,Schneider,28.0,Other,United States,Miami,2023-02-22,Organic Search,Individual,English
CUST006369,Luis,Miller,27.0,Male,Philippines,Manila,2020-09-09,Email Campaign,Corporate Bundle,English
CUST001813,Fatima,Bernard,35.0,Male,South Africa,Pretoria,2022-06-04,Organic Search,Individual,English
CUST005203,Lucia,Ali,33.0,Female,United States,Seattle,2023-06-16,Organic Search,Individual,Hindi
CUST001801,Barbara,Miller,44.0,Female,PH,Manila,2019-01-26,Affiliate Partner,Student,English
CUST002430,Elena,Weber,43.0,Female,Indonesia,Surabaya,2024-02-28,Affiliate Partner,Individual,German
CUST006220,Lei,Oliveira,42.0,Male,India,Bengaluru,2025-02-02,Affiliate Partner,Family,Hindi
